district,avg_rainfall,state,groundwater_resource,future_groundwater,groundwater_stress,state_pop,population,availability_score,demand_score,scarcity_score,risk_level
nainital,0.20224519284205847,uttarakhand,0.05129928723895649,0.024071040657832967,0.16576349629456047,uttarakhand,0.0819880934666682,0.10350917550586024,0.10712071431503588,0.9437185481935376,Medium
nalbari,0.2562545238656787,assam,0.1204459596630414,0.0947563650539553,0.07501684290693926,assam,0.06536702060687456,0.16706250696137048,0.06826196729689396,0.38552468542528084,Low
nalgonda,0.0906104202755932,telangana,0.26938445005775946,0.07245139816443343,0.217200269486511,andhra pradesh,0.31220129879214115,0.13879492257689513,0.28370099000045207,1.9066577346000457,High
namakkal,0.08941164670066173,tamilnadu,0.1264539881828343,0.012650241121279781,0.39573508304285415,tamil nadu,0.15211807260743343,0.07749592747149892,0.22520317573805965,2.5738703759831307,High
nanded,0.12847507434727565,maharashtra,0.4083536297792318,0.26376864100699193,0.09789390433228856,maharashtra,0.3006173468673993,0.25302671097477736,0.23980031410686609,0.9116956723450853,Medium
nandurbar,0.11828360130883735,maharashtra,0.16903572127722472,0.0678799986924698,0.1273323764609391,maharashtra,0.14500456664808034,0.11838815651444329,0.13970290959193796,1.0881292588403337,Medium
narayanpur,0.1707441775984949,chattisgarh,0.08930396632816658,0.09166112025676018,0.011189548610094026,chhattisgarh,0.007971058334091868,0.12258719701487598,0.008936605416892516,0.06740172217299269,Low
narmada,0.14736890616655418,gujarat,0.08449780965985304,0.07196039333655979,0.056474999267699694,gujarat,0.04889347582510801,0.10588502336554552,0.05116793285788551,0.4415405146572077,Low
navsari,0.26606917753072157,gujarat,0.20428847096774727,0.13700286990770713,0.1048946952166144,gujarat,0.11606008462515786,0.20881507327492493,0.11271046780259483,0.5150946235819068,Low
neemuch,0.09746663521987002,madhyapradesh,0.14551234458738127,0.017927464762515288,0.2558657254166788,madhya pradesh,0.070311391438684,0.08801859689291698,0.12597769163208244,1.285242756226251,Medium
new delhi,0.0844308536449819,delhi,0.01004393987669961,0.0,0.46670962828436674,delhi,0.008169458163162785,0.03678552342100264,0.14573150919952396,3.114884659687341,High
nizamabad,0.14305256223619253,telangana,0.26783072399067065,0.06937174082209145,0.2207153109347081,andhra pradesh,0.22703889890275086,0.15838176433830564,0.225141822512338,1.3370914801676053,Medium
north goa,0.5219438999991867,goa,0.03308379125992403,0.017889101463435007,0.08670435572219454,goa,0.06957929243571583,0.22406942781668238,0.07471681142165944,0.3192079039052288,Low
north tripura,0.3692716000184342,tripura,0.037386029966988005,0.035740028795931154,0.02524971440288233,tripura,0.0583092918888445,0.16964645763624944,0.04839141864305584,0.26937029140334867,Low
osmanabad,0.09329071750203996,maharashtra,0.2896670850577625,0.0993839096302928,0.18339728755968246,maharashtra,0.14584767507921914,0.15403158540723255,0.15711255882335812,0.9578189373302896,Medium
pakur,0.20152760947416073,jharkhand,0.04646734303383502,0.04041244405541386,0.058173935967661614,jharkhand,0.07706597902594042,0.10667497991643897,0.07139836610845678,0.6119423903873077,Low
pali,0.04752180266050743,rajasthan,0.1623243080191435,0.0038675804849907943,0.3674097073727994,rajasthan,0.18036751933171963,0.06886628761544326,0.23648017574404356,2.99849508445402,High
palwal,0.048630302241668616,haryana,0.16708309762193954,0.0,0.3130437329740179,haryana,0.0899915825420505,0.0695770501832493,0.15690722767164073,1.9717648154878347,High
panchkula,0.13451963662684308,haryana,0.0424361432073632,0.01478916529633265,0.19900992999209113,haryana,0.0462586824906882,0.07097544720184598,0.09208405674110907,1.1371849112678918,Medium
panipat,0.06265503135191403,haryana,0.10587276443725319,0.0,0.549781774510091,haryana,0.10477427749849792,0.05682384187194156,0.23827652660197585,3.565741207436099,High
panna,0.15427147802655083,madhyapradesh,0.16019703404483557,0.10465409621666744,0.10665221594071295,madhya pradesh,0.08761260144145107,0.14116393028907123,0.09332448579122962,0.6173727132707183,Low
parbhani,0.11463170650379394,maharashtra,0.2851738675216189,0.12989472565928123,0.1384340490348282,maharashtra,0.16206395414856406,0.1703732605557876,0.1549749826144433,0.8591904483897219,Medium
patan,0.05486978044171904,gujarat,0.13607716321557853,0.002311823856312117,0.29499985353993957,gujarat,0.11733751063083334,0.06346460829825482,0.1706362135035652,2.3226995618190585,High
pathanamthitta,0.40925376209413966,kerala,0.09048738768259923,0.06104342422786861,0.10791177245965024,kerala,0.1040452671375574,0.20916074841079624,0.10520521873418526,0.4800367743633908,Low
patiala,0.08437934596084871,punjab,0.4919019042099827,0.0,0.6348457775564602,punjab,0.16747816193822826,0.18132230964733428,0.3076884466236979,1.608220427564679,High
patna,0.13413224462354656,bihar,0.3335147092721373,0.14154067311775428,0.17566419637364888,bihar,0.5256497185611216,0.1961695125663861,0.42065406190487975,2.0403310686851923,High
pilibhit,0.11912019453639015,uttarpradesh,0.4549170017158244,0.23976532254378788,0.14479041565365125,uttar pradesh,0.1797710480507308,0.25605277509243973,0.1692768583316069,0.6362529324221176,Low
porbandar,0.08361892988719816,gujarat,0.07278958459730926,0.020480705000909517,0.20867629397463308,gujarat,0.04845307180892861,0.06142865883434489,0.09652003845863995,1.351278884886894,Medium
prakasam,0.1018605117695058,andhra pradesh,0.5416721020104603,0.3591982933098946,0.1250768915316793,andhra pradesh,0.30390184513657886,0.3110053233039088,0.25025435905510895,0.7795956667615227,Low
puducherry,0.09878496084060538,puducherry,0.04774298090761988,0.0,0.29848560297606835,puducherry,0.08159601761398043,0.05383687860852812,0.14666289322260678,2.297463416436745,High
pune,0.14910661277336348,maharashtra,0.6292396355951305,0.19785126178177018,0.21093177890389286,maharashtra,0.8518596441121309,0.30776991432241557,0.6595812845496595,2.075656803307173,High
puri,0.19501215852438616,odisha,0.21829052800035564,0.1169390536568623,0.14215413456750342,orissa,0.1495862037264648,0.17857373790691983,0.14735658297877638,0.7814268551621526,Low
raichur,0.07495479522984624,karnataka,0.25010170252051417,0.14184107212633162,0.1283575968833299,karnataka,0.17048740769729567,0.1475647504859922,0.15784846445310594,1.0018006182616266,Medium
raigarh,0.19642889093112334,chattisgarh,0.14653481862352172,0.0769065348966794,0.14411669937608013,maharashtra,0.23456655542104826,0.14560396242850968,0.20743159860755783,1.3330740128347291,Medium
raigarh,0.19642889093112334,chattisgarh,0.14653481862352172,0.0769065348966794,0.14411669937608013,chhattisgarh,0.13098658312071668,0.14560396242850968,0.13492561799732572,0.8671091397130432,Medium
raipur,0.16214429199977226,chattisgarh,0.13770382808970566,0.05166965098326573,0.1832215354872726,chhattisgarh,0.3644414090966322,0.12166976052180034,0.3100754470138243,2.354948059334289,High
rajgarh,0.12424629347994044,madhyapradesh,0.3024270603837294,0.05045409434011948,0.2442367966255602,madhya pradesh,0.13569494536464782,0.15556286380913084,0.1682575007429215,1.0162756120049794,Medium
rajkot,0.07014018222876459,gujarat,0.5333814628755319,0.19589367418708398,0.18872843375611467,gujarat,0.34088469972131363,0.24683861401029059,0.2952378199317539,1.1495071372715195,Medium
rajnandgaon,0.15915088227241064,chattisgarh,0.22845376670493797,0.09851532519214186,0.1688977415858695,chhattisgarh,0.13490634238105595,0.1617510804780882,0.1451037621425,0.8448491953505478,Medium
ramanathapuram,0.10345074374384954,tamilnadu,0.1976084918898197,0.18142840258249318,0.03752306745950379,tamil nadu,0.1182196812993808,0.15509136583923366,0.0940106971474177,0.5694464799507778,Low
ramgarh,0.1590622348370866,jharkhand,0.03566459499594467,0.011528701044420008,0.20633293300916838,jharkhand,0.08151916493293923,0.07778288274694405,0.11896329535580796,1.3551992328475837,Medium
ramanagara,0.10691937963060856,karnataka,0.1052568127561198,0.0052389738430400805,0.2825800404229766,karnataka,0.0936187383914752,0.0759164878319914,0.1503071290009256,1.7494561613697397,High
rampur,0.08037421687988133,uttarpradesh,0.2551822069304887,0.07212364544260653,0.21986584258472713,uttar pradesh,0.2074609055135349,0.1303414424638811,0.21118238663489258,1.5047756594723858,High
ratlam,0.1239402293989595,madhyapradesh,0.28937705619190596,0.010457858029461198,0.37066112071238166,madhya pradesh,0.12745145063523375,0.13952656602599395,0.20041435165837812,1.3403260503122751,Medium
ratnagiri,0.5406533885278832,maharashtra,0.14630211937227022,0.13010341595289746,0.04481677846451272,maharashtra,0.14198623664775512,0.2991830160087036,0.11283539919278239,0.364946951644996,Low
rayagada,0.12270838246895303,odisha,0.10246945696446741,0.07522074408758757,0.08767099212044874,orissa,0.0831968426084345,0.1023904133031977,0.08453908746203877,0.7521912677193926,Low
rewa,0.13966173006178212,madhyapradesh,0.21082890242668634,0.1207577152604815,0.13160901022291221,madhya pradesh,0.21012140725071438,0.1553406773308632,0.1865676881423737,1.128383475586187,Medium
rewari,0.044907109958061894,haryana,0.1366919280226329,0.021175481750722393,0.2671138580509095,haryana,0.07705780320880837,0.06532306691523135,0.1340746196614387,1.7799941658287282,High
rohtak,0.06350382376781417,haryana,0.11920966846327033,0.04776453953901691,0.16599783239110694,haryana,0.09167180380509797,0.07549379190781183,0.11396961238090067,1.3330747161594423,Medium
sabarkantha,0.10592121493072214,gujarat,0.30375542423932794,0.09364878558593243,0.20492691642988953,gujarat,0.21588835612841994,0.16158974891986697,0.21259992421886081,1.2390013130571438,Medium
sagar,0.15958571556372447,madhyapradesh,0.3705286721982912,0.1551233618417289,0.17053809426169483,madhya pradesh,0.21133433514345928,0.22152989643749582,0.19909546287892993,0.8599125466834822,Medium
saharanpur,0.12766667479945892,uttarpradesh,0.43184895308175275,0.02645682925744089,0.3512112246990245,uttar pradesh,0.31016397600524853,0.18855840462154166,0.3224781506133813,1.6240972082145524,High
saharsa,0.16297790320350683,bihar,0.18008742514466108,0.11307718604974243,0.11927707314215412,bihar,0.1679301029408051,0.1531405446397238,0.1533341940012098,0.9398901685649624,Medium
salem,0.12081425515822343,tamilnadu,0.1758203610693937,0.01568154708667442,0.4266967397990567,tamil nadu,0.3115878399800001,0.1057762745101098,0.3461205099257171,2.9895633746229517,High
samastipur,0.14665755793936733,bihar,0.45163461153557455,0.2514314731597647,0.1381411289141451,bihar,0.3824004090088784,0.26958284858434867,0.3091226249804584,1.1056566114326492,Medium
sambalpur,0.21753565551660847,odisha,0.2171544737114405,0.16809980450607592,0.07721374381206243,orissa,0.08984541710021209,0.20259054567189833,0.08605591511376717,0.40479652960005846,Low
sangrur,0.0471241091203843,punjab,0.5167005231489179,0.0,0.7613286856674184,punjab,0.1456290173921433,0.1738598005928291,0.3303389178747258,1.7966891991049492,High
saran,0.14807971220759222,bihar,0.2932363031404437,0.11258493271213543,0.18629719675444503,bihar,0.35426615046374144,0.18097825563881062,0.3038754643509525,1.5911521619804703,High
satna,0.13938196200901656,madhyapradesh,0.21937479142036784,0.0698790897773839,0.19936143413691085,madhya pradesh,0.19775130508752034,0.14252894916293213,0.1982343438023375,1.299650622981626,Medium
sawai madhopur,0.0843172656468145,rajasthan,0.1602588593945885,0.0,0.3938603942704824,rajasthan,0.11659414716870545,0.08180456407710235,0.19977402129923855,2.1760794063730615,High
sehore,0.14703112419587017,madhyapradesh,0.2532748283537313,0.09904874151732221,0.18111251061835437,madhya pradesh,0.11439403477847261,0.1645095206396641,0.13440957753043714,0.7702134361366604,Low
shahdol,0.13994719106910977,madhyapradesh,0.18811741953865918,0.17990730155732293,0.026187058789068213,madhya pradesh,0.09211320708781573,0.16638629275643854,0.07233536259819147,0.4100962805430415,Low
shajapur,0.12447075854553143,madhyapradesh,0.19865409198756057,0.013460523938244623,0.30003807961568874,madhya pradesh,0.13268506370869237,0.11342268819595414,0.18289096848079128,1.4818261630343144,Medium
sheopur,0.08702385890147661,madhyapradesh,0.17226883820025438,0.11641214471574687,0.10507044728902426,madhya pradesh,0.05775642496589322,0.12141383843539102,0.07195063166283253,0.5475118337571937,Low
shivpuri,0.11179471748035251,madhyapradesh,0.26264919142045423,0.08218334236800376,0.2024370954040833,madhya pradesh,0.15206801843810283,0.14816764712867841,0.16717874152789697,1.056971792669379,Medium
sidhi,0.1507320868473773,madhyapradesh,0.11449910910714017,0.084373417608497,0.08567913529980373,madhya pradesh,0.09765186898271215,0.11995459275364206,0.09406004887783961,0.723791648180926,Low
sikar,0.04438335813834962,rajasthan,0.09879342021467388,0.001296596274931226,0.5199039222004159,rajasthan,0.23848486120278628,0.04778034820222138,0.32291057950207513,5.588588327158277,High
simdega,0.1834991067483199,jharkhand,0.10633154521761859,0.10311143002337513,0.026450686897682995,jharkhand,0.04973658425624682,0.13623253527162607,0.04275081504867767,0.29234817661656676,Low
sindhudurg,0.4938342591161823,maharashtra,0.08278788377078815,0.05297105212898906,0.11546911157327394,maharashtra,0.07245381889692966,0.2382613844164061,0.08535840669983294,0.34382474302432076,Low
sirohi,0.10748325322532983,rajasthan,0.11234881696887539,0.006121594557284502,0.3051055977035062,rajasthan,0.08941364311322762,0.0785344247479799,0.1541212294903112,1.7408056801524292,High
sirsa,0.01214740957012771,haryana,0.2330578310868864,0.0,0.5785465303611704,haryana,0.11292756571222178,0.074776313154117,0.25261325510690635,2.979762220228596,High
sitamarhi,0.1602124827517031,bihar,0.23377524251883597,0.13390376608042703,0.13418670728492338,bihar,0.30627519400759845,0.17438869568046014,0.2546486479907959,1.3810426233075266,Medium
sitapur,0.1173388419446048,uttarpradesh,0.7066946064018046,0.2914620245712769,0.17516623216848765,uttar pradesh,0.40260612346901015,0.3463825260697664,0.3343741560788534,0.9382450923348453,Medium
siwan,0.13755154157076746,bihar,0.3160134956933915,0.14427812529226478,0.1661442924514485,bihar,0.29781685697243676,0.19310810292400388,0.25831508761614025,1.2718108430799184,Medium
sonbhadra,0.10221103511468592,uttarpradesh,0.08190578456890342,0.03579242837110491,0.1633908433170274,uttar pradesh,0.1644688253367483,0.07619387792787688,0.16414543073083204,1.9043745875801237,High
sonitpur,0.26440222621632675,assam,0.6736563479474578,0.6524600257450273,0.022554849292597903,assam,0.1700602666733527,0.5035958025942762,0.12580864145912624,0.24495652188674708,Low
south andaman,0.46105558221304105,a&n island,0.026283506309440586,0.02720480008862149,0.01810246345821494,andaman and nicobar islands,0.0169028660236114,0.20046872480463504,0.017262745253992462,0.08202047724675668,Low
south goa,0.4983325064994564,goa,0.0215318379511187,0.008567235956838185,0.11461964322329299,goa,0.053457398633039714,0.20836272477216963,0.07180607201011568,0.3288385052212326,Low
south tripura,0.3422848266495335,tripura,0.06356922743381027,0.06327541912850086,0.01669644687893611,tripura,0.07484751646836676,0.17496732462850675,0.057402195591537565,0.31033695117137927,Low
srinagar,0.0963437677057664,j&k,0.04251300229545044,0.03149044216615379,0.09352939453411054,jammu and kashmir,0.10762600251415462,0.060738540420787836,0.10339702012014139,1.4616787327683716,Medium
sultanpur,0.10514399108645968,uttarpradesh,0.4007842144596582,0.21136929283500694,0.14411669937608013,uttar pradesh,0.34020874132931883,0.2257036486229834,0.2813811287433472,1.1937919942572743,Medium
sundargarh,0.1936697056200305,odisha,0.2919073638307462,0.1976104885713689,0.10272708632355954,orissa,0.18544233986799147,0.22432323796864673,0.1606277638046619,0.6854965183869406,Low
supaul,0.17182773661681264,bihar,0.30667578185959365,0.209718346797565,0.10316646650458419,bihar,0.19776411386769385,0.22364933324387265,0.16938481965876095,0.7249531479808021,Low
surat,0.18694171769993786,gujarat,0.43033489738160835,0.32553063933686427,0.07985002489821025,gujarat,0.5477114343526398,0.30153634809551694,0.40735301151631087,1.307561746828388,Medium
surendranagar,0.055262594306503224,gujarat,0.2435738231541078,0.10202988009161186,0.1698350859720554,gujarat,0.15481309446139263,0.12578614869631718,0.15931969191459147,1.1733132830131778,Medium
surguja,0.18497466635219867,chattisgarh,0.14786782207779284,0.10233201944709028,0.1000029292012068,chhattisgarh,0.20964720985705584,0.1490498189983444,0.17675392566030113,1.111311705813013,Medium
tapi,0.20191256163978774,gujarat,0.1493919122587872,0.08944497764637906,0.12528193561615747,gujarat,0.06858129769113108,0.15241609162746497,0.085591489068639,0.5269889714189211,Low
thane,0.377788531136395,maharashtra,0.05836233891736008,0.04880027294692789,0.053457922024663866,maharashtra,1.0,0.1832641960138444,0.7160373766073991,3.7049665244570495,High
theni,0.08771704389267967,tamilnadu,0.13860009784877636,0.0383857722554805,0.2181376138726969,tamil nadu,0.10844994319623942,0.08818257858834892,0.14135624439917666,1.4397283757624904,Medium
thiruvallur,0.14670798125120296,tamilnadu,0.2927797882105928,0.10252947315310604,0.20393098801956702,tamil nadu,0.3339394339100555,0.17727597090959085,0.2949369001429089,1.5748784999507082,High
thrissur,0.4532378001339199,kerala,0.2108476406507825,0.0917210865575908,0.16866340548932304,kerala,0.2788068103466601,0.27206573821607993,0.245763788889459,0.8712996851152075,Medium
tikamgarh,0.1230364050889592,madhyapradesh,0.18293221844856208,0.0429165005770385,0.21342159992969917,madhya pradesh,0.12655183822347127,0.11696917774326386,0.15261276673533963,1.2019670399372675,Medium
tinsukia,0.2743727583991411,assam,0.6037926597161163,0.60641638662215,0.012947069334192563,assam,0.11590174630003397,0.47281181726113636,0.08501534321028154,0.17608380775050428,Low
tirunelveli,0.10067339519677286,tamilnadu,0.33512277978569305,0.15301981210912186,0.1890213538767978,tamil nadu,0.2748127419928318,0.1867121356471536,0.2490753255580216,1.266191964916658,Medium
tiruvannamalai,0.1377128419500267,tamilnadu,0.3635799560561671,0.0138244456087113,0.3246726617651366,tamil nadu,0.21918466391123465,0.1683064572794742,0.25083106326740523,1.406741332279724,Medium
tonk,0.05384423534131973,rajasthan,0.1486168475193019,0.010720045073471391,0.27678022203345143,rajasthan,0.12438615510760558,0.06933876191435988,0.1701043751853593,2.1440260861264004,High
udaipur,0.07866958362814705,rajasthan,0.13997079354652686,0.00741645048531465,0.29661091420369656,rajasthan,0.2740121478107796,0.07568400666081128,0.2807917777286547,3.2770617139811997,High
udalguri,0.20968100477937085,assam,0.22914280105663445,0.21654826254358814,0.03055156858724625,assam,0.07082019979153484,0.2175797209918151,0.05873961043024826,0.2581056439222932,Low
udhampur,0.24900793489428727,j&k,0.012352050301593698,0.008932860140577656,0.11341867072849232,jammu and kashmir,0.04568564855214455,0.10598864709036632,0.06600555520504889,0.5690691016822035,Low
udupi,0.6868368046801506,karnataka,0.11144103812782627,0.06812046923384481,0.12235273440932655,karnataka,0.10222378592295074,0.3286031740805616,0.10826247046886348,0.31973259188381176,Low
ujjain,0.11997440881377798,madhyapradesh,0.3224042731207297,0.03442262402544357,0.2878233105832039,madhya pradesh,0.17576099143228874,0.1550378326693632,0.20937968717756328,1.2686769075369195,Medium
umaria,0.15351268851134658,madhyapradesh,0.1596401743064852,0.1480053808499491,0.035208998506107377,madhya pradesh,0.05384084445653255,0.15369874195146893,0.048251290671404996,0.29475663707733224,Low
una,0.13074629212447508,himachal,0.02401420307034254,0.00972214529384471,0.4320571780075573,himachal pradesh,0.04261408489804847,0.062419421359046205,0.1594470128309011,2.201716194891744,High
unnao,0.08695364579521084,uttarpradesh,0.6339697244247429,0.2516642256409698,0.17997012214769031,uttar pradesh,0.2776410296660433,0.30047164333779813,0.2483397574105374,0.7998790315943275,Low
vaishali,0.1214063224326808,bihar,0.2499987681685695,0.10125924691708896,0.1821670230528135,bihar,0.31276561185907725,0.15393993349876986,0.2735860352171981,1.668818751956191,High
valsad,0.3023002247361586,gujarat,0.16299039613864544,0.09921316646584577,0.11491256334397608,gujarat,0.15021737680905853,0.1995811586758108,0.13962593276953378,0.6662141465947004,Low
varanasi,0.12641259823735282,uttarpradesh,0.1737940073576842,0.019666260484833407,0.2918949002606988,uttar pradesh,0.3292825793140562,0.10860311964769641,0.31806627559804895,2.6817698939357255,High
vellore,0.12213068312743812,tamilnadu,0.20136279039706656,0.020576991584893064,0.34476698204399653,tamil nadu,0.3528552769539885,0.11543420784556313,0.3504287884809909,2.7937258464010486,High
vidisha,0.142203498727218,madhyapradesh,0.3169779207973032,0.13223136837574787,0.17326225138404755,madhya pradesh,0.12779719685750662,0.1916441862428025,0.14143671321546888,0.7014172630058524,Low
visakhapatnam,0.15780517625116228,andhra pradesh,0.27790081106298997,0.2253403437533199,0.07176542956735697,andhra pradesh,0.3850369283491372,0.21409441694535786,0.29105547871460313,1.2988073629053094,Medium
vizianagaram,0.14804501229407085,andhra pradesh,0.3587844812545648,0.2935417012844365,0.06145464131931222,andhra pradesh,0.20824714659439975,0.2549158596793287,0.16420939501187348,0.6198549049145006,Low
wardha,0.13148122544913346,maharashtra,0.2828503636995786,0.13414964683064667,0.16046164211019653,maharashtra,0.11343492058647135,0.17769249333872095,0.1275429370435889,0.6795313695013758,Low
washim,0.11670746617436163,maharashtra,0.18873200451630764,0.07917076404860984,0.17419959577023345,maharashtra,0.10402237484958768,0.1270538170392199,0.1250755411257814,0.9126016613604366,Medium
wayanad,0.4325704774220132,kerala,0.08178332074347662,0.06573468063423689,0.0715310934708105,kerala,0.06952587709711981,0.21728359138211933,0.07012744200922702,0.3085459956998199,Low
west delhi,0.07127362237276921,delhi,0.0071062467017039095,3.026690262743955e-05,0.26345235654237087,delhi,0.2263038021001676,0.030650403030407093,0.23744836843282857,5.841230362592315,High
west garo hills,0.47757003011844046,meghalaya,0.10409212962578328,0.10834934452482324,0.003866545593016784,meghalaya,0.05370757863728024,0.2547604542925581,0.0387552687240012,0.14637861544525432,Low
west godavari,0.1506648557649298,andhra pradesh,0.6549038813623689,0.42843194138874835,0.12100530185418434,andhra pradesh,0.3529129618859757,0.38526668913130707,0.2833406638764383,0.7168341569565274,Low
west kameng,0.3125835983268134,arunachal pradesh,0.011302997479259287,0.01337691161973632,0.0007030082896394153,arunachal pradesh,0.002895420216106832,0.13243741206042406,0.0022376966381666068,0.015710034363846364,Low
west tripura,0.33504962358726614,tripura,0.059494472925226326,0.05181493211587744,0.047775271683411925,tripura,0.152039766447791,0.1674126709472376,0.12076041801847727,0.6806752718039588,Low
yadgir,0.10025347202455016,karnataka,0.1471690050064147,0.10056023280090824,0.09915346085122584,karnataka,0.10194308286808393,0.11442016015201693,0.1011061962630265,0.8126190815017007,Medium
yamunanagar,0.1248508310358195,haryana,0.17140259995197119,0.0061895815873113874,0.45965025337590426,haryana,0.1055707837719841,0.10321798687611257,0.21179462465316012,1.8706800085123743,High
